Date,Open,High,Low,Close
2020-03-18,63.6,65.4,60.0,60.7
2020-03-19,58.0,60.5,56.0,58.7
2020-03-20,58.75,60.9,58.15,59.8
2020-03-23,56.0,56.0,48.15,51.65
2020-03-24,53.65,54.25,49.0,49.4
2020-03-25,49.4,50.9,48.0,50.5
2020-03-26,50.25,57.0,50.25,54.1
2020-03-27,59.0,59.0,53.4,54.6
2020-03-30,53.6,58.2,52.4,55.0
2020-03-31,57.0,57.4,55.7,56.15
2020-04-01,57.8,57.95,54.0,54.8
2020-04-03,55.85,56.3,54.0,54.3
2020-04-07,57.0,59.0,55.3,58.5
2020-04-08,58.5,61.65,57.5,59.8
2020-04-09,64.7,69.0,62.35,68.1
2020-04-13,70.5,74.8,70.0,71.25
2020-04-15,72.5,74.2,69.3,70.1
2020-04-16,70.05,71.9,69.7,70.75
2020-04-17,72.2,72.95,70.6,71.2
2020-04-20,72.55,75.4,71.3,73.9
2020-04-21,73.0,73.0,70.2,70.55
2020-04-22,70.55,70.9,68.7,70.0
2020-04-23,71.7,72.85,69.3,70.85
2020-04-24,70.55,72.75,70.15,70.2
2020-04-27,72.0,72.0,70.3,70.8
2020-04-28,71.15,76.0,70.55,73.95
2020-04-29,73.15,76.75,73.15,75.25
2020-04-30,76.25,82.7,75.5,78.5
2020-05-04,74.0,76.5,74.0,75.95
2020-05-05,77.9,79.95,77.05,77.7
2020-05-06,79.8,79.8,76.1,76.95
2020-05-07,76.95,76.95,74.0,74.55
2020-05-08,75.0,75.5,72.15,72.5
2020-05-11,72.8,73.5,71.8,72.05
2020-05-12,71.85,71.85,69.0,70.75
2020-05-13,73.7,73.95,71.65,72.55
2020-05-14,71.5,73.15,71.15,71.5
2020-05-15,72.2,74.8,71.0,72.2
2020-05-18,72.8,72.9,69.25,70.15
2020-05-19,70.8,72.5,69.85,71.15
2020-05-20,71.2,71.95,70.65,71.2
2020-05-21,71.4,73.2,70.55,71.3
2020-05-22,70.5,72.2,70.5,71.05
2020-05-26,71.35,73.95,71.35,73.15
2020-05-27,73.75,74.9,72.0,73.85
2020-05-28,74.45,74.7,73.5,74.0
2020-05-29,73.7,75.3,72.1,74.55
2020-06-01,76.4,76.4,73.75,74.65
2020-06-02,75.7,75.85,75.05,75.2
2020-06-03,74.9,77.4,74.9,76.0
2020-06-04,75.95,77.85,75.8,76.3
2020-06-05,76.15,79.85,76.15,79.3
2020-06-08,80.4,82.0,78.85,79.5
2020-06-09,80.55,81.0,77.95,78.35
2020-06-10,78.4,84.6,78.4,82.05
2020-06-11,82.7,90.5,82.25,85.25
2020-06-12,82.4,86.5,78.75,83.55
2020-06-15,83.55,84.9,81.15,81.9
2020-06-16,82.95,86.95,78.4,85.15
2020-06-17,84.5,87.0,83.5,84.9
2020-06-18,84.8,87.2,84.45,85.0
2020-06-19,85.0,87.15,83.6,84.35
2020-06-22,85.75,85.9,83.7,84.05
2020-06-23,84.2,84.85,83.5,84.15
2020-06-24,84.65,86.2,83.6,84.1
2020-06-25,84.0,85.0,83.1,84.25
2020-06-26,85.0,85.8,83.4,83.6
2020-06-29,83.15,83.4,82.0,82.25
2020-06-30,82.35,84.5,81.5,81.95
2020-07-01,81.5,82.7,81.05,81.95
2020-07-02,82.25,82.7,81.55,81.9
2020-07-03,82.05,85.45,82.05,84.35
2020-07-06,85.8,87.85,85.05,86.6
2020-07-07,86.7,87.0,85.05,85.65
2020-07-08,86.4,88.8,85.35,87.7
2020-07-09,88.4,89.25,87.0,87.25
2020-07-10,86.95,87.8,82.6,83.0
2020-07-13,83.15,84.45,79.6,80.3
2020-07-14,80.2,81.3,77.7,78.0
2020-07-15,79.0,80.7,78.4,79.0
2020-07-16,79.15,80.0,78.55,79.2
2020-07-17,79.8,81.35,79.05,80.1
2020-07-20,80.9,81.0,79.55,80.05
2020-07-21,82.0,82.0,80.25,80.55
2020-07-22,80.4,81.5,80.25,80.55
2020-07-23,81.4,84.25,81.1,82.6
2020-07-24,82.0,84.45,82.0,83.15
2020-07-27,84.0,84.0,81.25,81.9
2020-07-28,82.45,84.0,81.9,83.3
2020-07-29,96.65,96.65,91.3,93.1
2020-07-30,94.0,95.5,93.0,93.55
2020-07-31,93.4,94.0,89.55,90.55
2020-08-03,90.35,95.0,89.05,93.1
2020-08-04,93.5,96.5,93.45,95.5
2020-08-05,97.15,98.7,96.15,96.85
2020-08-06,96.05,102.3,96.05,100.6
2020-08-07,100.5,106.9,99.1,106.2
2020-08-10,107.25,110.4,107.0,109.0
2020-08-11,110.0,111.5,103.9,105.45
2020-08-12,105.35,106.95,102.7,106.4
2020-08-13,107.0,110.2,106.5,108.7
2020-08-14,109.45,109.8,103.1,105.5
2020-08-17,106.5,107.1,104.4,104.85
2020-08-18,105.75,108.75,105.1,107.7
2020-08-19,108.4,116.65,107.15,115.6
2020-08-20,115.0,117.9,114.1,115.45
2020-08-21,115.45,118.45,115.45,116.3
2020-08-24,117.35,119.9,116.3,116.75
2020-08-25,117.5,117.65,112.9,113.6
2020-08-26,114.0,118.75,113.75,117.65
2020-08-27,117.2,119.6,116.5,117.4
2020-08-28,117.75,118.3,115.0,115.45
2020-08-31,116.5,116.95,107.4,108.85
2020-09-01,108.7,110.5,105.45,108.7
2020-09-02,109.75,112.95,109.0,112.25
2020-09-03,113.0,116.85,112.25,114.3
2020-09-04,111.3,114.1,111.05,112.25
2020-09-07,113.3,114.6,108.55,109.5
2020-09-08,109.9,110.9,106.75,107.2
2020-09-09,106.15,106.9,103.35,106.1
2020-09-10,107.0,108.0,106.35,107.25
2020-09-11,107.25,110.6,106.9,109.35
2020-09-14,111.5,112.65,110.0,111.8
2020-09-15,112.75,112.9,111.3,111.85
2020-09-16,112.2,114.2,110.6,110.9
2020-09-17,111.8,114.4,110.75,111.65
2020-09-18,112.25,112.8,108.75,111.85
2020-09-21,111.8,112.9,104.9,105.55
2020-09-22,104.5,105.0,100.35,103.0
2020-09-23,103.2,104.85,99.85,101.6
2020-09-24,99.5,101.7,97.7,98.4
2020-09-25,100.1,103.85,100.1,101.7
2020-09-28,102.75,105.4,102.7,104.5
2020-09-29,106.0,106.5,103.8,104.5
2020-09-30,105.4,106.0,103.5,104.6
2020-10-01,106.2,109.5,104.55,105.15
2020-10-05,105.9,106.8,104.5,105.05
2020-10-06,105.9,106.4,104.45,104.95
2020-10-07,104.15,105.25,103.35,103.75
2020-10-08,104.7,104.7,102.5,103.1
2020-10-09,103.7,104.3,102.25,103.95
2020-10-12,105.0,105.0,102.2,102.85
2020-10-13,103.3,104.2,101.4,102.05
2020-10-14,102.95,102.95,100.1,101.2
2020-10-15,102.3,102.75,100.0,100.3
2020-10-16,100.45,101.6,99.4,100.35
2020-10-19,101.4,103.95,100.8,102.9
2020-10-20,103.45,104.5,102.25,103.8
2020-10-21,104.3,107.4,101.5,101.9
2020-10-22,101.9,106.9,101.6,105.65
2020-10-23,106.7,110.6,105.4,109.1
2020-10-26,110.35,110.75,104.7,108.35
2020-10-27,108.0,113.4,107.0,109.55
2020-10-28,109.85,110.5,107.2,109.3
2020-10-29,104.0,107.6,101.0,101.45
2020-10-30,102.35,103.45,99.7,101.6
2020-11-02,102.0,102.95,99.3,99.85
2020-11-03,100.5,101.8,99.05,99.75
2020-11-04,100.9,101.0,99.2,100.4
2020-11-05,100.9,104.2,100.3,102.6
2020-11-06,102.8,103.95,100.75,101.45
2020-11-09,103.45,103.45,102.0,102.9
2020-11-10,103.25,103.25,101.1,102.3
2020-11-11,102.8,102.9,100.75,101.45
2020-11-12,101.9,103.2,101.4,102.55
2020-11-13,103.25,103.95,101.8,102.15
2020-11-14,103.4,103.6,102.0,103.3
2020-11-17,104.05,104.3,102.4,102.65
2020-11-18,103.25,103.95,102.3,102.65
2020-11-19,102.95,103.45,101.2,101.9
2020-11-20,102.4,103.6,102.15,102.5
2020-11-23,103.0,104.8,102.5,103.7
2020-11-24,103.9,104.55,103.6,103.9
2020-11-25,104.6,104.8,102.5,102.75
2020-11-26,103.0,103.8,101.35,102.6
2020-11-27,102.6,104.35,102.1,103.25
2020-12-01,103.8,107.85,103.2,105.25
2020-12-02,106.15,108.7,105.5,107.6
2020-12-03,108.65,109.9,108.6,109.1
2020-12-04,109.9,110.4,105.55,107.3
2020-12-07,107.35,112.5,107.35,111.1
2020-12-08,112.2,112.75,108.4,110.6
2020-12-09,111.7,113.9,110.55,112.2
2020-12-10,111.75,111.8,109.1,110.6
2020-12-11,111.0,112.3,108.3,109.05
2020-12-14,109.65,110.7,108.1,108.5
2020-12-15,108.6,108.7,106.3,108.15
2020-12-16,108.25,109.4,108.25,108.6
2020-12-17,108.95,111.75,108.45,109.2
2020-12-18,109.7,110.2,107.7,108.5
2020-12-21,108.2,109.0,99.0,101.55
2020-12-22,102.0,104.2,98.4,103.05
2020-12-23,103.05,107.25,102.5,106.65
2020-12-24,107.45,107.55,103.9,104.65
2020-12-28,105.4,106.8,105.0,105.95
2020-12-29,106.8,107.35,105.1,105.95
2020-12-30,106.0,106.75,105.0,105.55
2020-12-31,105.1,105.85,104.15,104.65
2021-01-01,105.05,108.7,103.5,107.95
2021-01-04,109.0,110.0,107.55,108.7
2021-01-05,107.55,108.7,106.5,107.85
2021-01-06,108.0,108.85,106.0,106.65
2021-01-07,107.55,107.65,105.9,106.2
2021-01-08,107.0,108.2,105.65,106.3
2021-01-11,107.5,108.5,106.1,106.95
2021-01-12,107.4,116.6,107.0,113.95
2021-01-13,115.85,120.0,113.35,115.85
2021-01-14,116.85,116.85,114.25,115.05
2021-01-15,114.75,115.85,111.0,112.6
2021-01-18,112.9,113.6,108.05,109.25
2021-01-19,109.55,113.4,109.55,111.45
2021-01-20,112.3,114.65,111.45,112.65
2021-01-21,113.6,117.3,113.05,114.05
2021-01-22,115.75,118.75,115.15,116.75
2021-01-25,118.7,121.5,115.05,116.65
2021-01-27,116.65,116.7,109.9,111.3
2021-01-28,111.3,116.0,111.3,112.65
2021-01-29,114.35,114.35,109.65,110.5
2021-02-01,111.2,113.9,108.5,112.45
2021-02-02,114.0,114.9,111.85,112.4
2021-02-03,113.4,114.5,112.1,113.0
2021-02-04,113.0,114.4,112.4,113.5
2021-02-05,113.95,114.35,111.05,111.3
2021-02-08,111.95,112.35,110.35,110.75
2021-02-09,111.5,112.35,109.6,109.95
2021-02-10,110.35,110.6,107.1,108.0
2021-02-11,108.0,109.8,107.7,108.35
2021-02-12,108.75,111.45,108.15,110.25
2021-02-15,110.65,111.1,109.0,109.25
2021-02-16,109.75,111.75,107.7,109.25
2021-02-17,111.0,112.65,107.1,107.35
2021-02-18,107.95,108.45,106.7,107.2
2021-02-19,107.2,107.7,104.7,105.35
2021-02-22,105.8,105.85,104.0,104.35
2021-02-23,105.1,109.3,104.8,108.4
2021-02-24,113.4,114.0,109.05,111.95
2021-02-25,111.95,119.4,111.65,118.5
2021-02-26,116.8,135.7,115.25,130.0
2021-03-01,133.0,136.95,129.2,131.75
2021-03-02,132.05,132.25,127.3,128.3
2021-03-03,129.0,135.4,126.4,132.05
2021-03-04,130.6,138.8,129.05,134.55
2021-03-05,134.0,136.8,127.5,128.45
2021-03-08,129.8,130.75,126.6,127.7
2021-03-09,128.5,130.9,125.0,126.2
2021-03-10,126.95,128.35,125.55,126.6
2021-03-12,127.45,133.6,126.1,131.7
2021-03-15,132.45,132.45,126.5,128.3
2021-03-16,129.15,130.55,126.3,127.25
2021-03-17,127.95,128.15,120.55,121.35
2021-03-18,122.5,124.7,117.25,119.3
2021-03-19,118.85,118.85,112.7,117.45
2021-03-22,118.4,118.95,115.3,116.5
2021-03-23,117.3,128.7,116.7,126.1
2021-03-24,124.8,125.9,119.2,120.05
2021-03-25,120.0,121.25,114.3,116.2
2021-03-26,117.8,124.0,116.75,121.15
2021-03-30,121.0,123.2,120.0,121.9
2021-03-31,121.45,122.3,118.85,119.95
2021-04-01,120.65,123.9,120.55,122.85
2021-04-05,122.85,122.85,117.5,121.1
2021-04-06,121.15,126.0,119.65,124.9
2021-04-07,125.6,130.5,125.2,127.55
2021-04-08,128.7,129.5,125.2,126.5
2021-04-09,127.35,127.5,124.5,125.6
2021-04-12,123.0,123.1,116.05,117.45
2021-04-13,119.15,121.5,116.6,117.55
2021-04-15,117.65,118.6,115.2,116.45
2021-04-16,117.1,119.75,116.75,119.05
2021-04-19,115.5,117.4,114.0,114.45
2021-04-20,115.25,117.4,114.25,115.8
2021-04-22,115.0,117.4,114.15,116.1
2021-04-23,115.2,126.75,115.2,125.05
2021-04-26,126.9,129.15,124.75,126.7
2021-04-27,128.05,128.8,125.8,126.95
2021-04-28,128.5,130.9,126.75,127.35
2021-04-29,129.7,130.8,126.4,127.8
2021-04-30,133.25,139.85,129.0,131.0
2021-05-03,130.85,139.45,127.4,137.7
2021-05-04,141.0,147.3,140.1,141.55
2021-05-05,143.4,145.65,140.55,142.55
2021-05-06,145.0,149.95,143.75,148.55
2021-05-07,150.0,154.7,144.05,153.1
2021-05-10,154.25,172.0,153.15,168.4
2021-05-11,165.75,180.9,161.15,172.4
2021-05-12,173.4,176.75,159.8,163.5
2021-05-14,165.85,169.2,157.55,160.4
2021-05-17,161.8,168.7,158.5,166.1
2021-05-18,167.85,168.6,160.0,161.6
2021-05-19,163.0,180.0,163.0,177.8
2021-05-20,181.25,185.85,179.1,183.25
2021-05-21,184.8,185.45,176.15,178.5
2021-05-24,180.0,181.4,172.25,178.7
2021-05-25,180.25,181.75,175.0,178.05
2021-05-26,178.4,181.5,176.05,178.65
2021-05-27,180.4,188.6,179.5,183.8
2021-05-28,184.6,185.5,177.0,179.85
2021-05-31,182.0,183.7,178.4,179.2
2021-06-01,180.0,181.35,172.65,174.25
2021-06-02,173.55,175.65,172.05,174.0
2021-06-03,176.9,178.7,175.6,176.7
2021-06-04,177.9,177.9,173.75,174.35
2021-06-07,176.4,176.65,173.0,174.35
2021-06-08,176.25,178.9,174.1,177.45
2021-06-09,179.0,184.7,176.25,178.75
2021-06-10,179.5,190.0,179.1,186.95
2021-06-11,187.2,193.4,186.3,188.6
2021-06-14,188.5,188.5,177.55,184.65
2021-06-15,184.15,186.5,180.8,181.8
2021-06-16,182.25,185.95,178.35,181.35
2021-06-17,179.6,183.2,177.5,178.45
2021-06-18,179.0,180.2,168.0,175.15
2021-06-21,170.05,175.95,168.65,174.05
2021-06-22,175.2,178.7,175.2,175.95
2021-06-23,177.3,177.3,173.1,174.2
2021-06-24,175.75,175.75,172.05,172.9
2021-06-25,173.05,178.95,172.2,177.8
2021-06-28,180.95,185.4,178.5,183.35
2021-06-29,185.1,189.0,184.55,185.75
2021-06-30,187.7,190.6,186.5,187.65
2021-07-01,188.6,189.0,183.0,184.55
2021-07-02,183.05,187.5,182.15,186.4
2021-07-05,187.85,198.35,187.85,192.45
2021-07-06,193.8,194.8,187.35,188.8
2021-07-07,187.8,193.95,185.4,192.85
2021-07-08,193.0,194.3,187.5,190.45
2021-07-09,190.45,192.5,187.7,189.9
2021-07-12,191.5,191.85,185.85,186.6
2021-07-13,188.6,193.95,186.2,192.2
2021-07-14,190.05,195.35,189.5,192.2
2021-07-15,192.5,194.25,191.0,192.15
2021-07-16,193.25,194.2,189.5,190.25
2021-07-19,190.4,191.4,187.5,189.1
2021-07-20,189.7,190.25,182.25,184.4
2021-07-22,192.0,202.0,190.65,199.0
2021-07-23,206.45,210.5,201.5,208.35
2021-07-26,209.0,218.3,208.5,215.5
2021-07-27,219.5,241.7,218.1,235.3
2021-07-28,238.9,246.7,208.3,215.1
2021-07-29,211.7,219.75,206.15,211.5
2021-07-30,211.5,218.3,210.2,212.5
2021-08-02,214.05,215.5,210.2,211.7
2021-08-03,212.45,213.55,205.0,206.75
2021-08-04,207.1,216.95,207.1,213.05
2021-08-05,213.0,213.0,207.65,209.1
2021-08-06,209.25,214.5,209.0,212.2
2021-08-09,211.9,213.7,206.3,207.9
2021-08-10,208.3,211.35,194.05,202.9
2021-08-11,203.95,204.6,192.05,196.5
2021-08-12,197.8,205.6,195.25,203.65
2021-08-13,204.35,207.9,202.55,206.1
2021-08-16,206.0,206.0,200.8,201.95
2021-08-17,202.0,202.2,197.5,200.5
2021-08-18,200.5,201.7,197.8,199.95
2021-08-20,197.0,197.85,186.3,189.2
2021-08-23,190.85,192.65,178.6,181.7
2021-08-24,182.0,199.8,179.75,196.6
2021-08-25,197.5,203.4,194.15,198.95
2021-08-26,198.9,201.2,194.45,195.95
2021-08-27,195.45,196.85,192.65,194.95
2021-08-30,196.8,200.8,196.0,198.95
2021-08-31,201.2,216.25,201.2,213.15
2021-09-01,214.0,214.25,207.9,211.1
2021-09-02,211.9,213.75,208.7,209.5
2021-09-03,210.0,211.25,206.4,207.6
2021-09-06,207.6,209.5,203.2,204.1
2021-09-07,211.35,217.0,209.6,212.45
2021-09-08,213.0,214.2,210.05,211.9
2021-09-09,211.0,211.7,208.2,210.75
2021-09-13,207.15,211.0,207.15,208.25
2021-09-14,210.0,210.35,207.5,208.2
2021-09-15,208.2,211.9,207.85,208.75
2021-09-16,209.75,214.9,207.95,212.35
2021-09-17,213.5,213.6,205.5,208.4
2021-09-20,207.9,209.35,201.1,202.2
2021-09-21,202.0,204.75,197.3,202.65
2021-09-22,205.9,208.45,204.55,205.8
2021-09-23,207.75,208.7,205.75,206.55
2021-09-24,209.5,209.5,202.75,203.4
2021-09-27,205.0,206.5,201.5,203.5
2021-09-28,204.45,204.5,201.0,202.2
2021-09-29,200.55,207.3,200.2,203.2
2021-09-30,204.0,206.35,203.0,203.55
2021-10-01,203.0,204.05,200.7,201.4
2021-10-04,206.0,209.7,204.65,205.55
2021-10-05,205.5,207.7,204.5,205.4
2021-10-06,206.0,218.9,204.1,212.95
2021-10-07,215.4,220.0,215.0,218.35
2021-10-08,221.0,223.5,218.0,218.9
2021-10-11,219.5,220.4,215.3,216.85
2021-10-12,217.3,229.6,216.5,227.85
2021-10-13,230.25,242.25,229.6,233.9
2021-10-14,236.0,237.8,227.8,230.45
2021-10-18,232.9,238.0,231.25,234.15
2021-10-19,241.0,254.4,230.25,235.8
2021-10-20,237.0,242.0,224.0,227.05
2021-10-21,229.8,231.2,223.05,225.3
2021-10-22,227.0,228.3,214.5,218.8
2021-10-25,218.9,222.05,207.7,212.3
2021-10-26,212.0,218.0,210.55,214.4
2021-10-27,216.4,220.25,213.3,214.4
2021-10-28,213.0,214.7,208.55,209.95
2021-10-29,210.0,212.0,203.8,207.9
2021-11-01,209.2,215.85,207.15,211.8
2021-11-02,213.5,215.35,211.1,213.55
2021-11-03,214.15,214.15,211.5,212.8
2021-11-04,214.5,216.5,213.0,215.85
2021-11-08,217.55,218.7,214.0,216.05
2021-11-09,216.05,221.5,215.55,218.75
2021-11-10,218.0,227.25,217.0,220.55
2021-11-11,221.2,224.25,218.4,219.7
2021-11-12,221.75,225.75,217.8,220.7
2021-11-15,224.9,227.8,222.45,225.6
2021-11-16,227.4,229.0,223.25,224.8
2021-11-17,227.0,231.4,226.95,228.85
2021-11-18,230.4,231.95,222.2,225.4
2021-11-22,225.0,225.0,211.7,213.85
2021-11-23,211.0,219.4,206.85,217.3
2021-11-24,219.35,223.0,215.8,216.6
2021-11-25,217.7,218.4,215.15,216.7
2021-11-26,215.0,215.25,206.95,208.05
2021-11-29,205.35,206.75,192.15,199.4
2021-11-30,199.95,207.0,199.95,202.85
2021-12-01,204.65,208.9,203.05,204.5
2021-12-02,205.7,206.0,203.4,205.35
2021-12-03,205.0,207.8,203.5,204.35
2021-12-06,206.9,206.9,202.0,202.5
2021-12-07,207.0,214.4,204.1,212.4
2021-12-08,213.0,215.8,210.5,213.5
2021-12-09,213.5,215.0,211.25,212.8
2021-12-10,213.0,219.25,212.1,216.45
2021-12-13,218.25,218.25,213.1,214.65
2021-12-14,214.7,214.7,211.65,212.95
2021-12-15,213.9,213.9,210.0,211.1
2021-12-16,213.0,213.0,207.0,207.8
2021-12-17,208.0,208.0,203.05,204.25
2021-12-20,200.0,200.0,190.3,194.55
2021-12-21,196.0,204.05,196.0,199.65
2021-12-22,202.9,207.8,201.35,205.0
2021-12-23,206.0,206.85,202.05,202.95
2021-12-24,203.9,203.9,199.35,201.0
2021-12-27,200.0,222.0,196.0,218.35
2021-12-28,219.65,220.45,211.55,212.35
